"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Macau, China","2004",0.17,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Macedonia, The former Yugoslav Rep. of","2004",0.76,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Madagascar","2004",0.02,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Malawi","2004",0.09,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Malaysia","2004",11.59,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Maldives","2004",0.11,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Malta","2004",0.23,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Marshall Islands","2004",0.02,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Mauritius","2004",0.74,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Mexico","2004",0.37,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Moldova, Republic of","2004",0.04,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Monaco","2004",0.01,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Mongolia","2004",0.12,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Montenegro","2004",0.02,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Morocco","2004",0.09,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Mozambique","2004",0.08,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Myanmar","2004",0.47,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Namibia","2004",0.06,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Nauru","2004",0.06,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Nepal","2004",0.59,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Netherlands","2004",1.86,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: New Caledonia","2004",0.27,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: New Zealand","2004",30.78,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Nicaragua","2004",0.01,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Niger","2004",0.01,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Nigeria","2004",0.25,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Niue","2004",0.06,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Norfolk Island","2004",0.04,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Norway","2004",1.28,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: West Bank and Gaza Strip","2004",0.01,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Oman","2004",0.3,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Pakistan","2004",2.21,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Panama","2004",0.02,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Papua New Guinea","2004",1.41,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Paraguay","2004",0.02,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Peru","2004",0.32,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Philippines","2004",7.35,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Poland","2004",1.37,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Portugal","2004",0.38,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Puerto Rico","2004",0.01,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Qatar","2004",0.09,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Romania","2004",0.53,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Russian Federation","2004",0.93,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Rwanda","2004",0.07,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Réunion","2004",0.02,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Samoa","2004",1.53,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Saudi Arabia","2004",0.61,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Senegal","2004",0.02,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Serbia","2004",0.24,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Seychelles","2004",0.11,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Sierra Leone","2004",0.48,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Singapore","2004",7.71,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Slovakia","2004",0.33,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Slovenia","2004",0.07,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Solomon Islands","2004",0.27,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Somalia","2004",0.37,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: South Africa","2004",7.46,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Spain","2004",0.72,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Sri Lanka","2004",3.52,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Sudan, The Republic of","2004",5.72,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Suriname","2004",0.01,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Swaziland","2004",0.02,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Sweden","2004",1.29,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Switzerland","2004",1,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Syrian Arab Republic","2004",0.29,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Taiwan, China","2004",3.54,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Tajikistan","2004",0.01,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Tanzania, United Republic of","2004",0.14,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Thailand","2004",5.44,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Timor-Leste","2004",0.13,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Togo","2004",0.01,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Tokelau","2004",0.06,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Tonga","2004",0.49,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Trinidad and Tobago","2004",0.05,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Tunisia","2004",0.03,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Türkiye","2004",1.3,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Tuvalu","2004",0.03,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Uganda","2004",0.21,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Ukraine","2004",0.48,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: United Arab Emirates","2004",0.5,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: United Kingdom","2004",41.31,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: United States","2004",11.18,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Uruguay","2004",0.16,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Uzbekistan","2004",0.08,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Vanuatu","2004",0.12,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Venezuela, Bolivarian Rep. of","2004",0.16,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Viet Nam","2004",4.61,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Wallis and Futuna Islands","2004",0.01,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Yemen","2004",0.04,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Zambia","2004",0.44,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Zimbabwe","2004",2.55,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","ADM - Administrative Records of the National statistical Office","Sex: Total","Country of citizenship: Oceania","2004",0.01,,"Definition of migrants: Migrants (definition unspecified)",
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Total","Country of citizenship: Total","2017",451.21,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Total","Country of citizenship: Brazil","2017",9.21,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Total","Country of citizenship: China","2017",78.62,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Total","Country of citizenship: France","2017",5.98,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Total","Country of citizenship: India","2017",58.68,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Total","Country of citizenship: Indonesia","2017",7.74,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Total","Country of citizenship: Japan","2017",6.54,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Total","Country of citizenship: Korea, Republic of","2017",10.77,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Total","Country of citizenship: Malaysia","2017",18.45,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Total","Country of citizenship: Nepal","2017",18.37,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Total","Country of citizenship: New Zealand","2017",30.26,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Total","Country of citizenship: Pakistan","2017",9.02,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Total","Country of citizenship: Philippines","2017",15.13,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Total","Country of citizenship: Sri Lanka","2017",6.82,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Total","Country of citizenship: Taiwan, China","2017",9.8,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Total","Country of citizenship: Thailand","2017",6.13,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Total","Country of citizenship: United Kingdom","2017",26.28,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Total","Country of citizenship: United States","2017",12.47,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Total","Country of citizenship: Viet Nam","2017",10.68,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Total","Country of citizenship: Other countries","2017",110.25,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Male","Country of citizenship: Total","2017",226.56,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Male","Country of citizenship: Brazil","2017",4.66,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Male","Country of citizenship: China","2017",36.69,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Male","Country of citizenship: France","2017",3.26,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Male","Country of citizenship: India","2017",32.59,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Male","Country of citizenship: Indonesia","2017",3.53,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Male","Country of citizenship: Japan","2017",2.5,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Male","Country of citizenship: Korea, Republic of","2017",5.43,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Male","Country of citizenship: Malaysia","2017",10.87,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Male","Country of citizenship: Nepal","2017",9.9,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Male","Country of citizenship: New Zealand","2017",15.61,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Male","Country of citizenship: Pakistan","2017",5.32,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Male","Country of citizenship: Philippines","2017",6.07,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Male","Country of citizenship: Sri Lanka","2017",3.73,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Male","Country of citizenship: Taiwan, China","2017",4.16,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Male","Country of citizenship: Thailand","2017",1.85,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Male","Country of citizenship: United Kingdom","2017",13.96,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Male","Country of citizenship: United States","2017",7.4,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Male","Country of citizenship: Viet Nam","2017",4.36,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Male","Country of citizenship: Other countries","2017",54.66,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Female","Country of citizenship: Total","2017",224.65,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Female","Country of citizenship: Brazil","2017",4.55,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Female","Country of citizenship: China","2017",41.93,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Female","Country of citizenship: France","2017",2.71,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Female","Country of citizenship: India","2017",26.09,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Female","Country of citizenship: Indonesia","2017",4.21,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Female","Country of citizenship: Japan","2017",4.04,,,
"Australia","Inflow of working age foreign citizens by sex and country of citizenship (thousands)","OE - Migration, Australia, Australian Bureau of Statistics","Sex: Female","Country of citizenship: Korea, Republic of","2017",5.34,,,
